,created_at,text,favorite_count,retweet_count,populer_text,populer_retweet,populer_favorite,Populer
558,2021-12-24 22:08:33+00:00, افضل بن دبكة لان اولا كمكافئة اليه علي مستواه الجيد في كاس عرب ثانيا عامل السن عطال صغير في الس ,1,0,False,False,False,Unknown
559,2021-12-24 22:08:18+00:00, هذه قطر التي احتضنت كاس عرب وقريبا ستحتضن كاس العالم فقط كيف هو حال البلدان عربية الافريقية التي شاركت في البطولة وخ,0,3,False,False,False,Unknown
560,2021-12-24 22:07:30+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
561,2021-12-24 22:07:19+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
562,2021-12-24 22:07:11+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
563,2021-12-24 22:06:01+00:00,   م شرفي من لاعبي فريقي قطر الريان لثنائي   جزائر ياسين براهيمي جمال ب,0,122,True,True,False,Unknown
564,2021-12-24 22:05:48+00:00, باينة هذي راه احسن لاعب في كاس عرب اذا ما استدعاهش خلات ه,0,0,False,False,False,Unknown
565,2021-12-24 22:04:01+00:00, ابن  ً الحرامي زعيم عصابة المجرمين سرق مني الاف وح,0,12,False,False,False,Unknown
566,2021-12-24 22:03:46+00:00, سؤال لمن يهمه الا ليش العماله المنزلية لما توصل يتم حجرها لمدة اسبوعين او اقل علي نفقة الكفيل بينما بقية مشجعين,0,93,False,True,False,Unknown
567,2021-12-24 22:03:30+00:00, واش مازال ما فاقوا من كاس عرب,2,0,False,False,False,Unknown
568,2021-12-24 22:02:57+00:00,هذه قطر التي احتضنت كاس عرب وقريبا ستحتضن كاس العالم فقط كيف هو حال البلدان عربية الافريقية التي شاركت في الب ,6,3,False,False,True,Unknown
569,2021-12-24 22:02:51+00:00, اذاعة في تونس باش يناقشو مستوي منتخبهم تونس في كاس عرب او يوجدو لكاس افريقيا من مواضيع مازالهم مع من المستفيد من بط,0,8,False,False,False,Unknown
570,2021-12-24 22:02:48+00:00, سوداني مفصول من زمان استدعاه مدرب بوقرة كاحتياطي في كاس عرب وفقط,2,0,False,False,False,Unknown
571,2021-12-24 22:02:36+00:00, ما يمكن التاسّف له وهنا الخطا من اي واحد هو انّ المنتخب كفريق كامل الفائز بكاس عرب مؤخرا لا مُستقبل له كاس افريق,0,6,False,False,False,Unknown
572,2021-12-24 22:02:34+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
573,2021-12-24 22:01:17+00:00, من دوحة الخير وعرب وبمناسبة حضوري ليلة الغد نهائي كاس عرب جزائرتونس • هدية ايفون   او قيمته ال,0,14509,False,True,False,Unknown
574,2021-12-24 22:01:01+00:00,   م شرفي من لاعبي فريقي قطر الريان لثنائي   جزائر ياسين براهيمي جمال ب,0,122,True,True,False,Unknown
575,2021-12-24 21:59:55+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
576,2021-12-24 21:59:43+00:00, انا بطل كاس عرب سنه ٩٢ و انت لسه بتكسبها سنة ٢٠٢١ انا بطل القارة ٧ ات ٣ ات علي التوالي و لعبن ,0,0,False,False,False,Unknown
577,2021-12-24 21:59:14+00:00, جزائر كانت بتلعب بلصف التاني في كاس عرب وكانت بتهزم اي حد قدمها ام في ام افريقيا هتلعب بي الفريق ال ,1,0,False,False,False,Unknown
578,2021-12-24 21:59:13+00:00, مبارك لشعب جزائر منتخب قدّم نفسه في البطولة بشكل ميز وحق الاهم وال ّة الاولي التي يتوّج فيها بالقلب نهايكاسالع,0,17,False,False,False,Unknown
579,2021-12-24 21:59:06+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
580,2021-12-24 21:58:47+00:00, طيب والمنتخب جزائر في كاس عرب لما رفع علم فلسطين مين الي كان ورا الحمالات,0,1,False,False,False,Unknown
581,2021-12-24 21:58:41+00:00, ثلاثي كاس عرب الذي فاز بثقة بلماضي ,0,5,False,False,False,Unknown
582,2021-12-24 21:58:27+00:00, ابن  ً الحرامي زعيم عصابة المجرمين سرق مني الاف وح,0,12,False,False,False,Unknown
583,2021-12-24 21:58:15+00:00, قطر ة اخري تعطي دروس في الاخلاق و روح رياضية     يحق لقطرين يقولون انهم علمونا كورة وهذا هو جوهر الكورة الدوري,0,1,False,False,False,Unknown
584,2021-12-24 21:58:02+00:00, خاص   نادي العين الاماراتي مهتم بالتعاقد مع بدربانون واكد لي احد المصادر الخبر منذ فترة وان المفاوضات والاتصالات,0,33,False,False,False,Unknown
585,2021-12-24 21:57:28+00:00,   م شرفي تكريما لابطال عرب ياسين براهيمي جمال بن الع ي خلال مباراة نادي قطر الريان في الدوري القطري   الدوريال,0,101,True,True,False,Unknown
586,2021-12-24 21:57:08+00:00, طيب والمنتخب جزائر في كاس عرب لما رفع علم فلسطين مين الي كان ورا الحمالات,2,1,False,False,False,Unknown
587,2021-12-24 21:56:05+00:00, قبل كاس عرب فقط مبولحي بونجاح محرز بلايلي كانوا في المنتخب الاول بعد تالقهم في كاس عرب بلماضي كفا ,2,0,False,False,False,Unknown
588,2021-12-24 21:56:01+00:00, نفس الكلام لسه قلته ل اتي بينفذ علي حسب التعليمات انا متاكد ان الاعيبة حد قدم لهم تشجيعة نظير رفع ,6,0,False,False,True,Unknown
589,2021-12-24 21:55:23+00:00, بدعة جديدة تفضح التدخلات في القائمة مدربهم منذر لكبير ضعيف الشخصية في نهائي كاس عرب يقال ان رئيس ا ,2,0,False,False,False,Unknown
590,2021-12-24 21:54:53+00:00, محمد العنزي الاختلاف كان علي الاسماء المختارة لتشكيل المنتخب في كاس عرب كان مكن نستثني الفرق التي تلعب مؤجلاته,0,11,False,False,False,Unknown
591,2021-12-24 21:54:50+00:00, علي فكرة المانيا كان عندها لاعبة عبة وخرجت من كاس العالم وكاس اوروبا انت كنت بتكسبهم وكنت بالاع ,1,0,False,False,False,Unknown
592,2021-12-24 21:54:39+00:00,  لا يوجد اي لاعب ينشط حاليا في الدوري المحلي   لاعبا من ابطال كاس عرب   لاعبا سبق له التويج ,0,0,False,False,False,Unknown
593,2021-12-24 21:54:21+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
594,2021-12-24 21:53:40+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
595,2021-12-24 21:53:29+00:00, انا لما بيشوف شادي حسين في الملعب وطريقه لعبه وخطورته بستغرب ازاي واحد زي وان حمدي دا راح كاس عرب وشادي دا لا,0,3,False,False,False,Unknown
596,2021-12-24 21:53:11+00:00,جماهير جزائر صدعتنا ان منتخبهم المشارك في البطولة عربية كانوا الرديف و٣ لاعبين فقط من قوام المنتخب الاساسي ول ,0,0,False,False,False,Unknown
597,2021-12-24 21:53:07+00:00, جزائر الحبیبة تفوز ب كاس عرب وتهدي الفوز والكاس ل فلسطين الاباء وتعيد بفعلتها الكريمة هذه بوصلة الامة لهدفها الصحي,0,175,False,True,False,Unknown
598,2021-12-24 21:52:50+00:00,   م شرفي من لاعبي ناديقطر و الريان لكل من ياسين براهيمي جمال بلع ي بعد فوزهما بلقب بطولة كاس عرب   ,0,17,True,False,False,Unknown
599,2021-12-24 21:52:10+00:00, الهم يا رب العالمين وفق اخوتنا بقطر باستضافة كاس العالم علي خير لانه ليس بكاس قطر فقط بل كاس كل عرب ,0,0,True,False,False,Unknown
600,2021-12-24 21:51:27+00:00, نرجو التوضيح في البرنامج ذكر ان تاثير نتائج كاس عرب علي التصنيف العالمي لمنتخب السعودي ضئيل جدا فاصله ثلاثه ٣ تقريبا,0,1,False,False,False,Unknown
601,2021-12-24 21:51:07+00:00, محمد الشناوي يحق رقم اعجازي لانه اصبح الاعب الوحيد الذي شارك في مناسبات مختلفه في عام ميلادي واحد وهي دوري عام,0,55,False,True,False,Unknown
602,2021-12-24 21:50:17+00:00, الحرامي الكبير زعيم عصابة الصوص الذي سرق مني الاف وحاول بطرق,0,34,False,False,False,Unknown
603,2021-12-24 21:50:05+00:00, م شرفي لبطل كاس عرب وافضل لاعب بالبطولة ,0,12,False,False,False,Unknown
604,2021-12-24 21:50:00+00:00,كُرِّم الثنائي جزائر ياسينبراهيمي و جمالبلع ي خلال مواجهة فريقيهما ضمن منافسات الدوري القطري بمناسبة فوز ,6,0,False,False,True,Unknown
605,2021-12-24 21:49:54+00:00,   م شرفي من لاعبي فريقي قطر الريان لثنائي   جزائر ياسين براهيمي جمال ب,0,122,True,True,False,Unknown
606,2021-12-24 21:49:49+00:00,قائمة المنتخب الوطني جزائر المشاركة في كاس افريقيا القادمة في الكاميرون مطلع العام الجديد ابطال افريقيا و ابطال ,0,0,False,False,False,Unknown
607,2021-12-24 21:49:43+00:00, سؤال لمن يهمه الا ليش العماله المنزلية لما توصل يتم حجرها لمدة اسبوعين او اقل علي نفقة الكفيل بينما بقية مشجعين,0,93,False,True,False,Unknown
608,2021-12-24 21:49:01+00:00, من النجوم الذين تالقوا في كاس عرب   هل توافقون   ,0,56,False,True,False,Unknown
609,2021-12-24 21:48:48+00:00, سؤال لمن يهمه الا ليش العماله المنزلية لما توصل يتم حجرها لمدة اسبوعين او اقل علي نفقة الكفيل بينما بقية مشجعين,0,93,False,True,False,Unknown
610,2021-12-24 21:48:46+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
611,2021-12-24 21:48:42+00:00,   م شرفي من لاعبي فريقي قطر الريان لثنائي   جزائر ياسين براهيمي جمال ب,0,122,True,True,False,Unknown
612,2021-12-24 21:47:42+00:00, ابن   الحرامي الكبير زعيم عصابة المجرمين الذي سرق,0,20,False,False,False,Unknown
613,2021-12-24 21:47:25+00:00, واحد جزايري محدث بطولات معاه ٢ ام افريقيا بيحاول يحفل علي سيد القارة ب٧ الق ,0,0,False,False,False,Unknown
614,2021-12-24 21:47:23+00:00, روعه من افتاح كاس عرب     ,0,25,False,False,False,Unknown
615,2021-12-24 21:47:12+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
616,2021-12-24 21:46:50+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
617,2021-12-24 21:46:46+00:00, دون مجاملة هو سفيان بن دبكة لماذاداء منتظم في كاس عرب ان لم نقل مبهر ورقة رابحة عند الناخب ال ,7,0,False,False,True,Unknown
618,2021-12-24 21:46:45+00:00,   جمال بلماضي مدرب منتخب جزائر   يكشف عن قائمة الاعبين المشاركين في كاس ام افريقيا بالكاميرون   والتي,0,76,False,True,False,Unknown
619,2021-12-24 21:46:14+00:00,شهادات جامعية معتمدة لتواصل عبر الخاص بكالوريوس ماجيستير دكتوراه ايلتس توفل جامعة الملكعبدالعزيز ,0,0,False,False,False,Unknown
620,2021-12-24 21:46:02+00:00,شهادات جامعية معتمدة لتواصل عبر الخاص بكالوريوس ماجيستير دكتوراه ايلتس توفل جامعة الملكعبدالعزيز ,0,0,False,False,False,Unknown
621,2021-12-24 21:45:25+00:00, بكل تاكيد تشكيلة قوية و باستدعائه ايضا لاعبين الذين برزوا في كاس عرب ومحافظا علي تشكيلة سابقة وحظا موفقا لخضر,0,0,False,False,False,Unknown
622,2021-12-24 21:45:12+00:00, الف مبروك لمنتخب جزائر الفوز بطولة كاس عرب تستحقون وبجدارة   وعقدنا العزم ان تحيا جزائر  ,0,135,False,True,False,Unknown
623,2021-12-24 21:44:48+00:00,   كاس عرب ,0,83,False,True,False,Unknown
624,2021-12-24 21:44:42+00:00,  كاس عرب ,0,54,False,True,False,Unknown
